Tempo (ms);Trajetória 1;Trajetória 2
39775;85.3098899750318;109.068248989527
39813;84.5032046385396;108.409568241959
39848;83.6921455692274;107.734254422201
39873;82.8760563410753;107.045330977188
39913;82.0552399378084;106.345658667384
39939;81.2319057480641;105.636214236532
39984;80.4107047805896;104.91417497517
40021;79.59539060464;104.174564090806
40046;78.7851915671022;103.415682539891
40071;77.9754482754859;102.639199395041
40104;77.1614592850145;101.845328180317
40142;76.3420631094021;101.03332252385
40168;75.5204974771136;100.205292829594
40208;74.7036338410785;99.3670044452205
40236;73.9020013266165;98.52912197944
40277;73.1293439524707;97.7088661033081
40315;72.4010565568538;96.9279651539384
40333;71.7326056263167;96.2070664135985
40381;71.1367602810789;95.5580853138904
40415;70.6203336019856;94.9815075171179
40442;70.1835398221562;94.4716261148826
40485;69.8219357613468;94.0203538394295
40524;69.5288368116315;93.6187624860295
40557;69.2977025434947;93.2631107488367
40587;69.1233545714729;92.9596438968288
40618;69.0000349053844;92.7191241466769
40655;68.919172402652;92.5465189867879
40688;68.8707950195483;92.4375611123479
40716;68.8460614857068;92.3812264455161
40753;68.8377886662385;92.3617663643532
40780;68.8405007336698;92.3622903805566
40810;68.8509067979643;92.3698619048929
40856;68.8674624190456;92.377401157942
40876;68.8885479991238;92.3823674744575
40907;68.9107011563975;92.3847298485987
40954;68.9293931335692;92.3853743312814
40980;68.941805295255;92.3852137991597
41014;68.9479444391635;92.3848571673593
41042;68.9494191220908;92.3845942514371
41080;68.9480582679275;92.3844986672965
41107;68.9452652186721;92.3845361723275
41140;68.9418633022092;92.3846360529343
41188;68.9382189956236;92.3847250875519
41221;68.9345000648935;92.3847385811832
41265;68.9309873333807;92.3846210026645
41286;68.9283867556083;92.3843304611509
41322;68.9280721282175;92.3838701951022
41349;68.9321256213606;92.383364996899
41371;68.9429502671195;92.3831723717861
41406;68.9621480061631;92.3839702103226
41443;68.988365260388;92.3866913588084
41476;69.0149383085878;92.392095884239
41511;69.0295807912924;92.3997472624905
41552;69.0163024052026;92.4063116525208
41571;68.9577306161647;92.4035983129129
41620;68.8384026547201;92.3777242143866
41643;68.6496096181443;92.3115306074875
41674;68.3919432522771;92.1903664913494
41698;68.0717814153649;92.0062286008128
41742;67.6949511127845;91.7551287231984
41777;67.2639780672586;91.4326016684811
41807;66.780150178565;91.0365136207918
41836;66.2467992607214;90.5730273492892
41880;65.6700327704565;90.0544557118429
41908;65.0570326044824;89.491549964313
41945;64.4151865491312;88.890811131797
41981;63.7522338047001;88.2572809362624
42017;63.0752513926533;87.5958342807929
42041;62.3893001535699;86.9089606015431
42078;61.6978645855275;86.1964124410094
42111;61.0042873351158;85.4600620400099
42152;60.3114688873137;84.7067200425863
42197;59.6202618571597;83.9421414993243
42205;58.9300554518083;83.1655836210739
42240;58.2411989325726;82.3739198559392
42265;57.555237563758;81.5667096017505
42302;56.8732008331477;80.7462571983907
42350;56.1958942369159;79.9167606387881
42380;55.5256924710789;79.0822668517825
42408;54.8653959387878;78.2445099100144
42460;54.2149712829522;77.4055246203359
42487;53.5720474150353;76.5700954769529
42515;52.9359981450896;75.7408746562488
42544;52.3096778253084;74.9132221300152
42581;51.6970892412681;74.0796422413091
42613;51.0997410891068;73.2384392814859
42650;50.5149507604123;72.3937343266827
42680;49.9378012529201;71.5476311557453
42699;49.3651068258771;70.6963941545925
42755;48.7980042281346;69.8342813585338
42776;48.2407431418117;68.9595547738745
42816;47.6967368616127;68.0761259586003
42842;47.166374762666;67.1897432613414
42875;46.6489101570009;66.305868259041
42908;46.1449755391318;65.4309867089131
42950;45.6558904923206;64.5708677162581
42985;45.1820433610321;63.7261819760617
43003;44.7232452863492;62.8909954492191
43044;44.2788547117639;62.0562870052386
43084;43.8473756090492;61.215272840337
43110;43.4273988937187;60.3641275032199
43151;43.0183563281765;59.5001977873349
43176;42.6205469497634;58.6256122158112
43210;42.2353950414668;57.751094971331
43249;41.8647704502064;56.8890517077062
43278;41.5092880494808;56.0432832042645
43311;41.1683957451213;55.2101191459152
43344;40.8429909684155;54.3872603535915
43375;40.5365719605427;53.5766479199455
43406;40.2528646987086;52.7799544667493
43454;39.993382884789;51.9965819995761
43475;39.7573977963103;51.2277100716689
43514;39.5431555135118;50.4778146837796
43545;39.3493760768888;49.7490553377118
43568;39.176160305649;49.0360025537469
43614;39.0243680941502;48.3288200006295
43642;38.8944178111343;47.6223324809566
43690;38.7855653645988;46.9190532590614
43719;38.695836612941;46.225281141213
43745;38.6227314321529;45.5496234982284
43782;38.5648648657598;44.9001281567861
43812;38.5227911561052;44.2778117091773
43830;38.4971526398273;43.6766524698779
43868;38.4871386225725;43.0896990696958
43907;38.4912580794781;42.5128155027895
43940;38.5085843612566;41.9456484244795
