Tempo (ms);Trajetória 1;Trajetória 2
30994;65.4850947675244;89.631158144486
31021;65.4863945727182;89.6349931852614
31051;65.4876831659118;89.6350975315332
31088;65.488982244098;89.6316292110851
31124;65.4903374715825;89.6235973399623
31154;65.491823404554;89.6097047029641
31195;65.4935367479669;89.5901674909738
31210;65.4955665677948;89.5683262316718
31242;65.4979282058099;89.5493025196534
31287;65.5004519759706;89.5364151076848
31311;65.5026342537906;89.5297333127754
31351;65.5034917438599;89.5274996367145
31387;65.5015120814009;89.5277283075288
31412;65.4948626658075;89.5289094424514
31454;65.4820849545823;89.5301542332232
31499;65.4635153146297;89.5310766387135
31517;65.4424730487399;89.5316044220297
31558;65.4239021929253;89.531815331455
31584;65.4111199618052;89.5318283233887
31614;65.4044588347942;89.5317457863306
31656;65.4024561703632;89.531632876347
31688;65.4032779044663;89.5315199592224
31721;65.4054141401108;89.531415421632
31770;65.4078856943105;89.53131937568
31791;65.4101900839206;89.5312323457161
31834;65.4121494829107;89.5311548614836
31863;65.4137533607325;89.5310779898317
31893;65.4150394397662;89.530970406409
31939;65.4160273323025;89.5307685426838
31963;65.4167051256443;89.5303771060099
32006;65.4170668248339;89.529692667479
32029;65.4171999362669;89.5286676795764
32072;65.4174182280254;89.5274299855634
32094;65.4184155107861;89.5264563811921
32124;65.4213763828064;89.526757432418
32159;65.4279214176888;89.5299564570924
32186;65.4396989513634;89.5380452747377
32216;65.4573940101513;89.5525075345663
32260;65.4789676340719;89.5724895221548
32291;65.4971582346288;89.5918985251823
32320;65.4967776664814;89.5959023630873
32360;65.45319735057;89.5584508280172
32393;65.3346074449643;89.4441399519762
32423;65.1098121641377;89.2168321444341
32452;64.7577899496697;88.8518074001738
32483;64.2726779419554;88.3441043892818
32517;63.6637056848028;87.708096506063
32544;62.9511583896149;86.9695097931609
32578;62.1577668331617;86.1556540550864
32608;61.3013254597935;85.2889959258432
32653;60.3943475131178;84.3848101656883
32683;59.4468645396856;83.4512958041032
32720;58.4674168381357;82.4914251954086
32766;57.4626612630978;81.5057844700876
32787;56.4382282510187;80.4956158117168
32825;55.4007669604214;79.464588749999
32857;54.3571913349478;78.4175686618747
32881;53.3111323622056;77.3583180054388
32920;52.2616890968133;76.2894131177348
32956;51.2059376265677;75.2136287779324
32993;50.1421162833466;74.1333833089618
33026;49.0706007804306;73.0491062301975
33046;47.9930157931473;71.9602749497909
33088;46.9119077348939;70.8674978795735
33121;45.8307781578736;69.7729397106794
33155;44.7517307170904;68.679283078488
33187;43.6722565833687;67.5868322795002
33223;42.5871372973547;66.4920487804439
33250;41.4946719273154;65.3914769124242
33288;40.3986478936257;64.286249168546
33333;39.3044086132083;63.1810305880147
33369;38.2156930070456;62.0799351978513
33399;37.133361203198;60.9852796811879
33427;36.0544221997063;59.898592279972
33456;34.9744247413173;58.8193637562402
33486;33.8915830646201;57.7436135139079
33521;32.8069639715347;56.6663729149706
33570;31.7220248541318;55.5848028570261
33610;30.6376661887325;54.4989074202771
33638;29.5535754235881;53.4107342849484
33672;28.4676144251513;52.3220386888234
33700;27.3783398752818;51.2325182822013
33737;26.2869654498797;50.141298006374
33756;25.1950604313051;49.0491302941611
33796;24.1028573256035;47.9570634918774
33834;23.0097358561511;46.8640037594054
33866;21.9148139092519;45.7684214596554
33896;20.8179613159832;44.6704243678199
33927;19.7193561983648;43.570555172602
33964;18.6184345678209;42.4693628957876
33992;17.515280439118;41.3675529597526
34025;16.4115589547021;40.2652623694201
34066;15.3097358286849;39.1630869096172
34086;14.2123362913764;38.0633345431657
34132;13.1201439756795;36.96855537745
34170;12.0309006666201;35.8784215887293
34205;10.9411625007036;34.7886355339009
34241;9.84787129579572;33.6945070263597
34267;8.7475224983148;32.5946151360562
34300;7.63725461447395;31.4901398461581
34324;6.51803011001626;30.3828138867671
34362;5.39533305138791;29.2739758278642
34401;4.27634067688844;28.1644244432116
34428;3.16478403168641;27.0547924396932
34458;2.05766596137179;25.94507067539
34488;0.948313268657679;24.8333953300133
34517;-0.168112304089159;23.717902545929
34562;-1.29271549329796;22.6003001249683
34587;-2.4237457638794;21.4849991454278
34618;-3.55712538878625;20.3749457304232
34653;-4.68698034099356;19.2697057535528
34685;-5.80880901892515;18.1665357300805
34722;-6.92402588545845;17.0620654891678
34760;-8.03936646224931;15.9538082823954
34793;-9.16079064894514;14.8420370837173
34823;-10.2898572999031;13.7298662889475
34858;-11.4240403380005;12.6190068415648
34891;-12.5580015657245;11.5072984554035
34929;-13.6869819287853;10.3930049131924
34962;-14.8099647750373;9.27836292343238
34997;-15.9293527689701;8.16728283177817
35034;-17.0493020214959;7.06071000437414
35052;-18.174376500548;5.95430313928611
35087;-19.3079663565982;4.84202151857054
35115;-20.450890019022;3.72224456334339
35155;-21.60075517864;2.59865676648799
